492, 1037.55, 1037.55, 386059.00
493, 1037.55, 1037.55, 386012.00
493, 1037.55, 1037.55, 386067.00
494, 1037.55, 1037.55, 386101.00
495, 1037.55, 1037.55, 386054.00
496, 1037.55, 1037.55, 386087.00
497, 1037.55, 1037.55, 386014.00
497, 1037.55, 1037.55, 386083.00
498, 1037.55, 1037.55, 385843.00
499, 1037.55, 1037.55, 385773.00
500, 1037.55, 1037.55, 385910.00
501, 1037.55, 1037.55, 386175.00
501, 1037.55, 1037.55, 386010.00
502, 1037.55, 1037.55, 386085.00
503, 1037.55, 1037.55, 386035.00
504, 1037.55, 1037.55, 386002.00
505, 1037.55, 1037.55, 386017.00
505, 1037.55, 1037.55, 386167.00
506, 1037.55, 1037.55, 386089.00
507, 1037.55, 1037.55, 392261.00
508, 1037.55, 1037.55, 370848.00
509, 1037.55, 1037.55, 280738.00
509, 1037.55, 1037.55, 301473.00
510, 1037.55, 1037.55, 218321.00
511, 1037.55, 1037.55, 218662.00
512, 1037.55, 1037.55, 218704.00
513, 1037.55, 1037.55, 218773.00
513, 1037.55, 1037.55, 218878.00
514, 1037.55, 1037.55, 218898.00
515, 1037.55, 1037.55, 218924.00
516, 1037.55, 1037.55, 219009.00
517, 1037.55, 1037.55, 218996.00
517, 1037.55, 1037.55, 236795.00
518, 1037.55, 1037.55, 309551.00
519, 1037.55, 1037.55, 321894.00
520, 1037.55, 1037.55, 349397.00
521, 1037.55, 1037.55, 350336.00
521, 1037.55, 1037.55, 351477.00
522, 1037.55, 1037.55, 351731.00
523, 1037.55, 1037.55, 350206.00
524, 1037.55, 1037.55, 349500.00
525, 1037.55, 1037.55, 349973.00
525, 1037.55, 1037.55, 351704.00
526, 1037.55, 1037.55, 351663.00
527, 1037.55, 1037.55, 351169.00
528, 1037.55, 1037.55, 350518.00
529, 1037.55, 1037.55, 350762.00
529, 1037.55, 1037.55, 351290.00
530, 1037.55, 1037.55, 351740.00
531, 1037.55, 1037.55, 351247.00
532, 1037.55, 1037.55, 350430.00
533, 1037.55, 1037.55, 350738.00
533, 1037.55, 1037.55, 350950.00
534, 1037.55, 1037.55, 351204.00
535, 1037.55, 1037.55, 351067.00
536, 1037.55, 1037.55, 350774.00
537, 1037.55, 1037.55, 350741.00
537, 1037.55, 1037.55, 350789.00
538, 1037.55, 1037.55, 351115.00
539, 1037.55, 1037.55, 339035.00
540, 1037.55, 1037.55, 277614.00
541, 1037.55, 1037.55, 218404.00
541, 1037.55, 1037.55, 218438.00
542, 1037.55, 1037.55, 218601.00
543, 1037.55, 1037.55, 218474.00
544, 1037.55, 1037.55, 218529.00
545, 1037.55, 1037.55, 218636.00
545, 1037.55, 1037.55, 218673.00
546, 1037.55, 1037.55, 222315.00
547, 1037.55, 1037.55, 237113.00
548, 1037.55, 1037.55, 284637.00
549, 1037.55, 1037.55, 313335.00
549, 1037.55, 1037.55, 307408.00
550, 1037.55, 1037.55, 305343.00
551, 1037.55, 1037.55, 305829.00
552, 1037.55, 1037.55, 306433.00
553, 1037.55, 1037.55, 307363.00
553, 1037.55, 1037.55, 306137.00
554, 1037.55, 1037.55, 306813.00
555, 1037.55, 1037.55, 307258.00
556, 1037.55, 1037.55, 307602.00
557, 1037.55, 1037.55, 306923.00
558, 1037.55, 1037.55, 306925.00
558, 1037.55, 1037.55, 307374.00
559, 1037.55, 1037.55, 306915.00
560, 1037.55, 1037.55, 306926.00
561, 1037.55, 1037.55, 306953.00
562, 1037.55, 1037.55, 307264.00
562, 1037.55, 1037.55, 307208.00
563, 1037.55, 1037.55, 306917.00
564, 1037.55, 1037.55, 307071.00
565, 1037.55, 1037.55, 306438.00
566, 1037.55, 1037.55, 307253.00
566, 1037.55, 1037.55, 307194.00
567, 1037.55, 1037.55, 307130.00
568, 1037.55, 1037.55, 307147.00
569, 1037.55, 1037.55, 308758.00
570, 1037.55, 1037.55, 307283.00
570, 1037.55, 1037.55, 307370.00
571, 1037.55, 1037.55, 307295.00
572, 1037.55, 1037.55, 307136.00
573, 1037.55, 1037.55, 307370.00
574, 1037.55, 1037.55, 307260.00
574, 1037.55, 1037.55, 307208.00
575, 1037.55, 1037.55, 307410.00
576, 1037.55, 1037.55, 307221.00
577, 1037.55, 1037.55, 307364.00
578, 1037.55, 1037.55, 307359.00
578, 1037.55, 1037.55, 307329.00
579, 1037.55, 1037.55, 307269.00
580, 1037.55, 1037.55, 307354.00
581, 1037.55, 1037.55, 307455.00
582, 1037.55, 1037.55, 307213.00
582, 1037.55, 1037.55, 306954.00
583, 1037.55, 1037.55, 307429.00
584, 1037.55, 1037.55, 307668.00
585, 1037.55, 1037.55, 307413.00
586, 1037.55, 1037.55, 307558.00
586, 1037.55, 1037.55, 307425.00
587, 1037.55, 1037.55, 307379.00
588, 1037.55, 1037.55, 307338.00
589, 1037.55, 1037.55, 307420.00
590, 1037.55, 1037.55, 307266.00
590, 1037.55, 1037.55, 307335.00
591, 1037.55, 1037.55, 307358.00
