Time, Ambient, Target, Weight
2768, 32.69, 34.83, 1097839.00
2769, 32.69, 34.83, 1097813.00
2770, 32.71, 34.81, 1097815.00
2771, 32.69, 34.83, 1097912.00
2771, 32.73, 34.77, 1097841.00
2772, 32.71, 34.83, 1097736.00
2773, 32.71, 34.85, 1097880.00
2774, 32.71, 34.85, 1097955.00
2775, 32.71, 34.85, 1097899.00
2776, 32.71, 34.83, 1097997.00
2776, 32.71, 34.85, 1097894.00
2777, 32.73, 34.85, 1097868.00
2778, 32.73, 34.75, 1098034.00
2779, 32.73, 34.77, 1097833.00
2780, 32.71, 34.71, 1097869.00
2781, 32.75, 34.75, 1097854.00
2781, 32.71, 34.75, 1097992.00
2782, 32.71, 34.69, 1097911.00
2783, 32.71, 34.71, 1097909.00
2784, 32.73, 34.75, 1097938.00
2785, 32.71, 34.71, 1097865.00
2786, 32.73, 34.67, 1097982.00
2786, 32.71, 34.71, 1097867.00
2787, 32.73, 34.61, 1097890.00
2788, 32.71, 34.59, 1097841.00
2789, 32.73, 34.71, 1097780.00
2790, 32.71, 34.69, 1097867.00
2791, 32.67, 34.69, 1097864.00
2791, 32.73, 34.81, 1097884.00
2792, 32.69, 34.69, 1097838.00
2793, 32.71, 34.63, 1097897.00
2794, 32.73, 34.67, 1097911.00
2795, 32.73, 34.83, 1097855.00
2796, 32.71, 34.81, 1097877.00
2797, 32.69, 34.67, 1097805.00
2797, 32.71, 34.63, 1097835.00
2798, 32.71, 34.69, 1097904.00
2799, 32.73, 34.69, 1097871.00
2800, 32.71, 34.63, 1097874.00
2801, 32.71, 34.63, 1097922.00
2802, 32.71, 34.61, 1097957.00
2802, 32.71, 34.59, 1097986.00
2803, 32.71, 34.69, 1097834.00
2804, 32.71, 34.67, 1097871.00
2805, 32.71, 34.59, 1097761.00
2806, 32.71, 34.59, 1097841.00
2807, 32.71, 34.59, 1097924.00
2807, 32.69, 34.59, 1097835.00
2808, 32.71, 34.59, 1097730.00
2809, 32.69, 34.59, 1097972.00
2810, 32.69, 34.53, 1097899.00
2811, 32.69, 34.63, 1097897.00
2812, 32.71, 34.55, 1097921.00
2812, 32.71, 34.59, 1097951.00
2813, 32.67, 34.55, 1097889.00
2814, 32.69, 34.55, 1097974.00
2815, 32.69, 34.53, 1097872.00
2816, 32.71, 34.55, 1097918.00
2817, 32.69, 34.59, 1097960.00
2817, 32.69, 34.51, 1097888.00
2818, 32.69, 34.63, 1097877.00
2819, 32.69, 34.59, 1097971.00
2820, 32.63, 34.53, 1097997.00
2821, 32.67, 34.45, 1097915.00
2822, 32.67, 34.51, 1098041.00
2822, 32.67, 34.51, 1097835.00
2823, 32.67, 34.53, 1097938.00
2824, 32.67, 34.47, 1097800.00
2825, 32.67, 34.53, 1097917.00
2826, 32.67, 34.37, 1097833.00
2827, 32.69, 34.45, 1097802.00
2827, 32.67, 34.43, 1097922.00
2828, 32.61, 34.39, 1097906.00
2829, 32.67, 34.31, 1097931.00
2830, 32.63, 34.31, 1097895.00
2831, 32.67, 34.29, 1097838.00
2832, 32.59, 34.25, 1097836.00
2832, 32.61, 34.33, 1097915.00
2833, 32.57, 34.47, 1097919.00
2834, 32.63, 34.47, 1097954.00
2835, 32.61, 34.39, 1097859.00
2836, 32.61, 34.47, 1097733.00
2837, 32.61, 34.33, 1097913.00
2837, 32.59, 34.39, 1097934.00
2838, 32.63, 34.43, 1097891.00
2839, 32.59, 34.43, 1097922.00
2840, 32.57, 34.39, 1097920.00
2841, 32.59, 34.37, 1097868.00
2842, 32.59, 34.31, 1097858.00
2842, 32.61, 34.29, 1097844.00
2843, 32.59, 34.29, 1097823.00
2844, 32.59, 34.31, 1097845.00
2845, 32.57, 34.29, 1097832.00
2846, 32.59, 34.39, 1097895.00
2847, 32.57, 34.39, 1097836.00
2847, 32.57, 34.29, 1097857.00
2848, 32.61, 34.29, 1097697.00
2849, 32.57, 33.95, 1097781.00
2850, 32.59, 34.15, 1097895.00
2851, 32.53, 34.21, 1097872.00
2852, 32.53, 34.17, 1097773.00
2853, 32.53, 34.21, 1097882.00
2853, 32.55, 34.21, 1097836.00
2854, 32.55, 34.25, 1097899.00
2855, 32.51, 34.37, 1097803.00
2856, 32.55, 34.25, 1097861.00
2857, 32.53, 34.33, 1097788.00
2858, 32.53, 34.17, 1097805.00
2858, 32.53, 34.23, 1097800.00
2859, 32.55, 34.29, 1097918.00
2860, 32.55, 34.29, 1097948.00
2861, 32.51, 34.33, 1097820.00
2862, 32.53, 34.33, 1097852.00
2863, 32.55, 34.25, 1097931.00
2863, 32.55, 34.25, 1097849.00
2864, 32.53, 34.37, 1098010.00
2865, 32.55, 34.21, 1097802.00
2866, 32.55, 34.01, 1097910.00
2867, 32.51, 34.07, 1097865.00
2868, 32.51, 34.03, 1097889.00
2868, 32.49, 34.01, 1097828.00
2869, 32.51, 34.17, 1097902.00
2870, 32.49, 34.21, 1097898.00
2871, 32.51, 34.13, 1097755.00
2872, 32.51, 34.01, 1097832.00
2873, 32.51, 34.03, 1097738.00
2873, 32.53, 34.09, 1097709.00
2874, 32.49, 34.03, 1097772.00
2875, 32.49, 34.07, 1097711.00
2876, 32.49, 34.15, 1097750.00
2877, 32.49, 34.13, 1097823.00
2878, 32.49, 34.21, 1097797.00
2878, 32.49, 34.17, 1097808.00
2879, 32.47, 34.17, 1097790.00
2880, 32.47, 34.03, 1097798.00
2881, 32.49, 34.15, 1097861.00
2882, 32.49, 34.13, 1097685.00
2883, 32.47, 34.13, 1097831.00
2883, 32.45, 33.95, 1097749.00
2884, 32.47, 33.95, 1097720.00
2885, 32.47, 34.07, 1097707.00
2886, 32.47, 34.13, 1097676.00
2887, 32.45, 34.07, 1097664.00
2888, 32.49, 34.09, 1097701.00
2888, 32.47, 34.07, 1097735.00
2889, 32.45, 34.03, 1097637.00
2890, 32.47, 34.09, 1097749.00
2891, 32.47, 34.07, 1097689.00
2892, 32.47, 34.07, 1097729.00
2893, 32.45, 34.09, 1097707.00
2893, 32.47, 34.09, 1097692.00
2894, 32.45, 34.15, 1097615.00
2895, 32.47, 34.09, 1097711.00
2896, 32.45, 34.15, 1097764.00
2897, 32.45, 34.01, 1097775.00
2898, 32.45, 34.07, 1097790.00
2898, 32.47, 34.13, 1097681.00
2899, 32.45, 34.15, 1097707.00
2900, 32.47, 34.01, 1097679.00
2901, 32.45, 33.99, 1097883.00
2902, 32.45, 33.99, 1097833.00
2903, 32.45, 33.91, 1097759.00
2904, 32.43, 33.99, 1097806.00
2904, 32.43, 34.03, 1097741.00
2905, 32.43, 33.99, 1097723.00
2906, 32.45, 34.03, 1097741.00
2907, 32.45, 33.91, 1097705.00
2908, 32.45, 33.99, 1097738.00
2909, 32.45, 33.99, 1097817.00
2909, 32.43, 33.95, 1097772.00
2910, 32.45, 34.01, 1097644.00
2911, 32.43, 34.07, 1097731.00
2912, 32.49, 34.01, 1097769.00
2913, 32.43, 33.91, 1097826.00
2914, 32.43, 33.93, 1097720.00
2914, 32.39, 33.93, 1097750.00
2915, 32.47, 34.09, 1097767.00
2916, 32.39, 33.99, 1097744.00
2917, 32.45, 33.99, 1097816.00
2918, 32.39, 33.91, 1097787.00
2919, 32.39, 33.91, 1097823.00
2919, 32.43, 33.91, 1097717.00
2920, 32.45, 33.91, 1097679.00
2921, 32.43, 33.91, 1097718.00
2922, 32.43, 33.99, 1097821.00
2923, 32.37, 33.73, 1097652.00
2924, 32.33, 33.29, 1097871.00
2924, 32.35, 33.55, 1097753.00
2925, 32.33, 33.77, 1097810.00
2926, 32.33, 33.63, 1097555.00
2927, 32.33, 33.73, 1097600.00
2928, 32.33, 33.93, 1097736.00
2929, 32.35, 33.87, 1097887.00
2929, 32.31, 33.85, 1097729.00
2930, 32.31, 33.93, 1097749.00
2931, 32.35, 34.07, 1097610.00
2932, 32.31, 34.01, 1097703.00
2933, 32.33, 34.03, 1097639.00
2934, 32.33, 33.95, 1097672.00
2934, 32.33, 34.01, 1097677.00
2935, 32.33, 33.79, 1097647.00
2936, 32.33, 33.65, 1097706.00
2937, 32.31, 33.69, 1097695.00
2938, 32.31, 33.79, 1097757.00
2939, 32.31, 33.73, 1097724.00
2939, 32.31, 33.91, 1097713.00
2940, 32.31, 33.87, 1097744.00
2941, 32.31, 33.85, 1097768.00
2942, 32.31, 33.79, 1097738.00
2943, 32.31, 33.83, 1097770.00
2944, 32.31, 33.77, 1097729.00
2944, 32.31, 33.87, 1097795.00
2945, 32.31, 33.95, 1097768.00
2946, 32.31, 33.85, 1097751.00
2947, 32.33, 33.79, 1097725.00
2948, 32.29, 33.69, 1097658.00
2949, 32.31, 33.65, 1097723.00
2949, 32.27, 33.77, 1097768.00
2950, 32.27, 33.73, 1097697.00
2951, 32.29, 33.71, 1097666.00
2952, 32.31, 33.79, 1097725.00
2953, 32.29, 33.83, 1097677.00
2954, 32.31, 33.77, 1097724.00
2955, 32.29, 33.83, 1097580.00
2955, 32.25, 33.79, 1097684.00
2956, 32.27, 33.83, 1097712.00
2957, 32.31, 33.77, 1097756.00
2958, 32.29, 33.79, 1097763.00
2959, 32.27, 33.83, 1097771.00
2960, 32.29, 33.79, 1097800.00
2960, 32.31, 33.69, 1097710.00
2961, 32.29, 33.69, 1097781.00
2962, 32.29, 33.77, 1097789.00
2963, 32.29, 33.79, 1097786.00
2964, 32.29, 33.83, 1097767.00
2965, 32.31, 33.69, 1097831.00
2965, 32.31, 33.73, 1097741.00
2966, 32.29, 33.79, 1097750.00
2967, 32.29, 33.71, 1097751.00
2968, 32.27, 33.79, 1097814.00
2969, 32.27, 33.77, 1097726.00
2970, 32.29, 33.69, 1097790.00
2970, 32.25, 33.63, 1097687.00
2971, 32.27, 33.63, 1097711.00
2972, 32.27, 33.69, 1097712.00
2973, 32.27, 33.63, 1097628.00
2974, 32.27, 33.63, 1097721.00
2975, 32.27, 33.69, 1097688.00
2975, 32.27, 33.73, 1097680.00
2976, 32.25, 33.65, 1097714.00
2977, 32.29, 33.63, 1097720.00
2978, 32.27, 33.73, 1097633.00
2979, 32.27, 33.65, 1097737.00
2980, 32.29, 33.73, 1097652.00
2980, 32.29, 33.63, 1097819.00
2981, 32.23, 33.61, 1097620.00
2982, 32.27, 33.63, 1097769.00
2983, 32.25, 33.69, 1097660.00
2984, 32.27, 33.61, 1097560.00
2985, 32.27, 33.63, 1097699.00
2985, 32.23, 33.61, 1097712.00
2986, 32.29, 33.69, 1097556.00
2987, 32.25, 33.69, 1097592.00
2988, 32.27, 33.65, 1097769.00
2989, 32.25, 33.63, 1097632.00
2990, 32.25, 33.63, 1097617.00
2990, 32.25, 33.55, 1097793.00
2991, 32.25, 33.61, 1097626.00
2992, 32.25, 33.63, 1097458.00
2993, 32.21, 33.27, 1097521.00
2994, 32.25, 33.47, 1097673.00
2995, 32.23, 33.61, 1097812.00
2995, 32.23, 33.63, 1097737.00
2996, 32.23, 33.61, 1097677.00
2997, 32.27, 33.61, 1097673.00
2998, 32.25, 33.63, 1097664.00
2999, 32.23, 33.71, 1097575.00
3000, 32.23, 33.65, 1097714.00
3000, 32.25, 33.57, 1097694.00
3001, 32.25, 33.63, 1097765.00
3002, 32.27, 33.63, 1097578.00
3003, 32.21, 33.55, 1097607.00
3004, 32.23, 33.57, 1097644.00
3005, 32.21, 33.57, 1097624.00
3006, 32.25, 33.55, 1097753.00
3006, 32.23, 33.47, 1097560.00
3007, 32.23, 33.57, 1097666.00
3008, 32.23, 33.61, 1097765.00
3009, 32.23, 33.57, 1097653.00
3010, 32.23, 33.51, 1097578.00
3011, 32.23, 33.51, 1097737.00
3011, 32.23, 33.51, 1097700.00
3012, 32.21, 33.49, 1097820.00
3013, 32.25, 33.61, 1097804.00
3014, 32.23, 33.51, 1097660.00
3015, 32.17, 33.49, 1097726.00
3016, 32.21, 33.55, 1097658.00
3016, 32.21, 33.43, 1097680.00
3017, 32.21, 33.55, 1097726.00
3018, 32.21, 33.47, 1097834.00
3019, 32.21, 33.49, 1097891.00
3020, 32.23, 33.43, 1097881.00
3021, 32.23, 33.47, 1097846.00
3021, 32.17, 33.41, 1097723.00
3022, 32.23, 33.47, 1097762.00
3023, 32.21, 33.49, 1097680.00
3024, 32.21, 33.55, 1097777.00
3025, 32.21, 33.63, 1097727.00
3026, 32.17, 33.43, 1097773.00
3026, 32.23, 33.47, 1097785.00
3027, 32.21, 33.41, 1097851.00
3028, 32.21, 33.55, 1097677.00
3029, 32.21, 33.55, 1097791.00
3030, 32.21, 33.51, 1097733.00
3031, 32.21, 33.47, 1097788.00
3031, 32.23, 33.41, 1097732.00
3032, 32.23, 33.47, 1097845.00
3033, 32.21, 33.49, 1097774.00
3034, 32.21, 33.43, 1097749.00
3035, 32.21, 33.43, 1097735.00
3036, 32.21, 33.51, 1097851.00
3036, 32.17, 33.57, 1097794.00
3037, 32.23, 33.49, 1097745.00
3038, 32.21, 33.39, 1097699.00
3039, 32.17, 33.49, 1097684.00
3040, 32.21, 33.49, 1097763.00
3041, 32.17, 33.47, 1097741.00
3041, 32.17, 33.47, 1097672.00
3042, 32.17, 33.43, 1097674.00
3043, 32.17, 33.35, 1097706.00
3044, 32.17, 33.39, 1097687.00
3045, 32.17, 33.49, 1097753.00
3046, 32.17, 33.43, 1097697.00
3046, 32.17, 33.41, 1097688.00
3047, 32.15, 33.35, 1097658.00
3048, 32.15, 33.35, 1097790.00
3049, 32.17, 33.35, 1097669.00
3050, 32.15, 33.33, 1097650.00
3051, 32.21, 33.41, 1097623.00
3051, 32.15, 33.35, 1097727.00
3052, 32.15, 33.41, 1097807.00
3053, 32.21, 33.39, 1097716.00
3054, 32.15, 33.27, 1097814.00
3055, 32.15, 33.35, 1097710.00
3056, 32.15, 33.43, 1097684.00
3056, 32.17, 33.39, 1097701.00
3057, 32.15, 33.35, 1097588.00
3058, 32.15, 33.35, 1097729.00
3059, 32.15, 33.39, 1097773.00
3060, 32.15, 33.33, 1097549.00
3061, 32.15, 33.33, 1097621.00
3062, 32.17, 33.25, 1097699.00
3062, 32.15, 33.25, 1097734.00
3063, 32.13, 33.33, 1097698.00
3064, 32.13, 33.35, 1097736.00
3065, 32.15, 33.33, 1097564.00
3066, 32.15, 33.35, 1097625.00
3067, 32.15, 33.39, 1097719.00
3067, 32.13, 33.41, 1097762.00
3068, 32.13, 33.43, 1097695.00
3069, 32.15, 33.19, 1097618.00
3070, 32.09, 33.05, 1097648.00
3071, 32.11, 33.03, 1097762.00
3072, 32.11, 33.05, 1097754.00
3072, 32.11, 33.07, 1097664.00
3073, 32.07, 33.19, 1097671.00
3074, 32.09, 33.17, 1097522.00
3075, 32.07, 33.11, 1097695.00
3076, 32.11, 33.17, 1097532.00
3077, 32.09, 33.19, 1097669.00
3077, 32.07, 33.19, 1097689.00
3078, 32.09, 33.19, 1097604.00
3079, 32.05, 33.19, 1097633.00
3080, 32.07, 33.19, 1097609.00
3081, 32.07, 33.19, 1097660.00
3082, 32.09, 33.17, 1097650.00
3082, 32.07, 33.17, 1097680.00
3083, 32.09, 33.17, 1097722.00
3084, 32.05, 33.13, 1097682.00
3085, 32.05, 33.17, 1097669.00
3086, 32.05, 33.13, 1097632.00
3087, 32.05, 33.13, 1097710.00
3087, 32.05, 33.17, 1097710.00
3088, 32.05, 33.25, 1097739.00
3089, 32.07, 33.27, 1097748.00
3090, 32.05, 33.17, 1097703.00
3091, 32.05, 33.17, 1097773.00
3092, 32.07, 33.13, 1097764.00
3092, 32.07, 33.11, 1097724.00
3093, 32.07, 33.17, 1097666.00
3094, 32.07, 33.17, 1097703.00
3095, 32.05, 33.13, 1097750.00
3096, 32.05, 33.13, 1097657.00
3097, 32.05, 33.17, 1097721.00
3097, 32.07, 33.17, 1097733.00
3098, 32.07, 33.17, 1097681.00
3099, 32.03, 33.17, 1097800.00
3100, 32.09, 33.17, 1097705.00
3101, 32.05, 33.21, 1097757.00
3102, 32.05, 33.13, 1097777.00
3102, 32.05, 33.17, 1097739.00
3103, 32.05, 33.11, 1097664.00
3104, 32.05, 33.17, 1097694.00
3105, 32.07, 33.11, 1097759.00
3106, 32.07, 33.13, 1097667.00
3107, 32.05, 33.13, 1097617.00
3107, 32.05, 33.13, 1097733.00
3108, 32.07, 33.07, 1097901.00
3109, 32.07, 33.11, 1097795.00
3110, 32.07, 33.13, 1097757.00
3111, 32.03, 32.99, 1097769.00
3112, 32.03, 33.07, 1097753.00
3113, 32.05, 33.03, 1097654.00
3113, 32.05, 33.03, 1097789.00
3114, 32.03, 33.13, 1097762.00
3115, 32.05, 33.11, 1097697.00
3116, 32.03, 33.07, 1097722.00
3117, 32.07, 33.07, 1097746.00
3118, 32.05, 33.07, 1097790.00
3118, 32.03, 33.17, 1097775.00
3119, 32.03, 33.11, 1097760.00
3120, 32.03, 33.11, 1097769.00
3121, 32.03, 33.13, 1097785.00
3122, 32.05, 33.17, 1097707.00
3123, 32.05, 33.13, 1097752.00
3123, 32.05, 33.13, 1097799.00
3124, 32.07, 33.11, 1097797.00
3125, 32.05, 33.11, 1097761.00
3126, 32.05, 33.03, 1097722.00
3127, 32.07, 32.99, 1097677.00
3128, 32.05, 33.03, 1097600.00
3128, 32.01, 33.07, 1097795.00
3129, 32.01, 33.07, 1097715.00
3130, 32.03, 32.99, 1097827.00
3131, 31.99, 33.03, 1097767.00
3132, 32.03, 33.03, 1097748.00
3133, 32.03, 33.07, 1097847.00
3133, 32.05, 33.07, 1097829.00
3134, 32.03, 32.97, 1097768.00
3135, 32.05, 32.99, 1097668.00
3136, 32.01, 32.97, 1097772.00
3137, 32.03, 33.07, 1097669.00
3138, 32.01, 32.97, 1097633.00
3138, 32.03, 32.97, 1097707.00
3139, 32.03, 33.07, 1097671.00
3140, 32.01, 33.05, 1097624.00
3141, 32.05, 32.99, 1097627.00
3142, 31.95, 33.03, 1097723.00
3143, 32.01, 32.99, 1097822.00
3143, 32.03, 32.91, 1097718.00
3144, 32.01, 32.99, 1097752.00
3145, 32.01, 32.99, 1097670.00
3146, 32.01, 32.99, 1097756.00
3147, 32.01, 32.91, 1097691.00
3148, 31.99, 32.99, 1097763.00
3148, 32.01, 32.95, 1097817.00
3149, 32.05, 32.99, 1097796.00
3150, 32.01, 33.05, 1097722.00
3151, 31.99, 32.97, 1097731.00
3152, 31.99, 33.03, 1097687.00
3153, 32.01, 32.95, 1097743.00
3153, 32.01, 32.95, 1097776.00
3154, 32.01, 32.97, 1097788.00
3155, 32.01, 32.97, 1097817.00
3156, 31.99, 32.91, 1097591.00
3157, 32.01, 32.91, 1097657.00
3158, 32.03, 32.97, 1097678.00
3158, 32.01, 32.97, 1097650.00
3159, 32.01, 32.91, 1097766.00
3160, 32.01, 32.97, 1097736.00
3161, 32.01, 32.91, 1097649.00
3162, 31.99, 32.97, 1097741.00
3163, 31.95, 32.85, 1097616.00
3164, 32.01, 32.91, 1097643.00
3164, 31.95, 32.95, 1097641.00
3165, 31.99, 32.89, 1097716.00
3166, 31.99, 32.91, 1097744.00
3167, 31.99, 32.91, 1097727.00
3168, 31.99, 32.89, 1097819.00
3169, 32.01, 32.91, 1097633.00
3169, 31.99, 32.85, 1097776.00
3170, 31.99, 32.91, 1097662.00
3171, 32.01, 32.89, 1097686.00
3172, 31.95, 32.91, 1097662.00
3173, 32.01, 32.97, 1097813.00
3174, 31.95, 32.83, 1097729.00
3174, 32.03, 33.03, 1097725.00
3175, 31.93, 32.89, 1097627.00
3176, 31.95, 32.91, 1097659.00
3177, 31.95, 32.89, 1097711.00
3178, 31.95, 32.85, 1097588.00
3179, 31.99, 32.85, 1097678.00
3179, 31.95, 32.89, 1097790.00
3180, 31.93, 32.83, 1097616.00
3181, 31.99, 32.85, 1097725.00
3182, 31.93, 32.89, 1097664.00
3183, 31.95, 32.83, 1097770.00
3184, 31.95, 32.83, 1097627.00
3184, 31.93, 32.77, 1097673.00
3185, 31.99, 32.83, 1097691.00
3186, 31.93, 32.83, 1097690.00
3187, 31.95, 32.83, 1097679.00
3188, 31.93, 32.77, 1097730.00
3189, 31.91, 32.85, 1097724.00
3189, 31.93, 32.83, 1097792.00
3190, 31.95, 32.81, 1097806.00
3191, 31.91, 32.77, 1097713.00
3192, 31.95, 32.77, 1097596.00
3193, 31.91, 32.75, 1097713.00
3194, 31.93, 32.71, 1097599.00
3194, 31.95, 32.75, 1097690.00
3195, 31.93, 32.77, 1097725.00
3196, 31.91, 32.83, 1097642.00
3197, 31.91, 32.75, 1097654.00
3198, 31.93, 32.83, 1097659.00
3199, 31.93, 32.81, 1097734.00
3199, 31.89, 32.77, 1097651.00
3200, 31.93, 32.77, 1097674.00
3201, 31.89, 32.69, 1097604.00
3202, 31.91, 32.69, 1097632.00
3203, 31.91, 32.71, 1097689.00
3204, 31.89, 32.71, 1097638.00
3204, 31.89, 32.77, 1097657.00
3205, 31.91, 32.75, 1097639.00
3206, 31.91, 32.71, 1097732.00
3207, 31.91, 32.75, 1097710.00
3208, 31.91, 32.71, 1097617.00
3209, 31.87, 32.81, 1097753.00
3209, 31.89, 32.71, 1097696.00
3210, 31.89, 32.75, 1097759.00
3211, 31.89, 32.71, 1097747.00
3212, 31.91, 32.75, 1097684.00
3213, 31.89, 32.69, 1097831.00
3214, 31.89, 32.75, 1097735.00
3215, 31.91, 32.77, 1097641.00
3215, 31.89, 32.69, 1097703.00
3216, 31.91, 32.81, 1097750.00
3217, 31.91, 32.71, 1097669.00
3218, 31.89, 32.67, 1097733.00
3219, 31.91, 32.69, 1097624.00
3220, 31.89, 32.69, 1097661.00
3220, 31.87, 32.67, 1097681.00
3221, 31.89, 32.63, 1097648.00
3222, 31.89, 32.63, 1097639.00
3223, 31.87, 32.67, 1097645.00
3224, 31.91, 32.81, 1097680.00
3225, 31.87, 32.63, 1097646.00
3225, 31.89, 32.63, 1097690.00
3226, 31.89, 32.67, 1097732.00
3227, 31.91, 32.67, 1097635.00
3228, 31.87, 32.59, 1097627.00
3229, 31.87, 32.59, 1097668.00
3230, 31.87, 32.61, 1097646.00
3230, 31.85, 32.63, 1097738.00
3231, 31.85, 32.63, 1097605.00
3232, 31.87, 32.59, 1097654.00
3233, 31.85, 32.59, 1097652.00
3234, 31.83, 32.61, 1097648.00
3235, 31.87, 32.67, 1097772.00
3235, 31.85, 32.61, 1097757.00
3236, 31.85, 32.63, 1097631.00
3237, 31.87, 32.67, 1097652.00
3238, 31.87, 32.69, 1097644.00
3239, 31.85, 32.61, 1097664.00
3240, 31.87, 32.59, 1097653.00
3240, 31.85, 32.61, 1097720.00
3241, 31.87, 32.53, 1097631.00
3242, 31.87, 32.59, 1097798.00
3243, 31.87, 32.55, 1097700.00
3244, 31.85, 32.63, 1097618.00
3245, 31.83, 32.59, 1097701.00
3245, 31.85, 32.59, 1097633.00
3246, 31.85, 32.55, 1097614.00
3247, 31.85, 32.47, 1097816.00
3248, 31.85, 32.49, 1097678.00
3249, 31.83, 32.55, 1097544.00
3250, 31.83, 32.49, 1097637.00
3250, 31.85, 32.49, 1097724.00
3251, 31.85, 32.45, 1097605.00
3252, 31.83, 32.45, 1097559.00
3253, 31.83, 32.55, 1097627.00
3254, 31.79, 32.59, 1097473.00
3255, 31.81, 32.55, 1097551.00
3255, 31.83, 32.59, 1097625.00
3256, 31.81, 32.41, 1097494.00
3257, 31.81, 32.47, 1097674.00
3258, 31.81, 32.47, 1097652.00
3259, 31.83, 32.55, 1097632.00
3260, 31.79, 32.33, 1097677.00
3260, 31.81, 32.41, 1097765.00
3261, 31.79, 32.49, 1097681.00
3262, 31.79, 32.61, 1097693.00
3263, 31.79, 32.41, 1097715.00
3264, 31.77, 32.41, 1097691.00
3265, 31.81, 32.53, 1097600.00
3265, 31.77, 32.53, 1097644.00
3266, 31.81, 32.61, 1097653.00
3267, 31.77, 32.41, 1097725.00
3268, 31.77, 32.35, 1097694.00
3269, 31.77, 32.45, 1097660.00
3270, 31.77, 32.53, 1097638.00
3271, 31.77, 32.47, 1097600.00
3271, 31.77, 32.33, 1097681.00
3272, 31.79, 32.45, 1097650.00
3273, 31.77, 32.47, 1097673.00
3274, 31.77, 32.47, 1097675.00
3275, 31.73, 32.49, 1097555.00
3276, 31.79, 32.45, 1097669.00
3276, 31.79, 32.33, 1097489.00
3277, 31.73, 32.39, 1097540.00
3278, 31.77, 32.39, 1097499.00
3279, 31.77, 32.39, 1097497.00
3280, 31.73, 32.39, 1097696.00
3281, 31.77, 32.39, 1097604.00
3281, 31.77, 32.47, 1097587.00
3282, 31.77, 32.49, 1097698.00
3283, 31.73, 32.47, 1097578.00
3284, 31.73, 32.45, 1097590.00
3285, 31.73, 32.45, 1097584.00
3286, 31.71, 32.47, 1097575.00
3286, 31.73, 32.47, 1097581.00
3287, 31.77, 32.47, 1097559.00
3288, 31.73, 32.45, 1097568.00
3289, 31.73, 32.39, 1097539.00
3290, 31.71, 32.33, 1097610.00
3291, 31.77, 32.33, 1097597.00
3291, 31.77, 32.35, 1097581.00
3292, 31.71, 32.33, 1097371.00
3293, 31.71, 32.41, 1097480.00
3294, 31.73, 32.45, 1097514.00
3295, 31.71, 32.35, 1097641.00
3296, 31.73, 32.35, 1097526.00
3296, 31.71, 32.35, 1097482.00
3297, 31.71, 32.31, 1097601.00
3298, 31.73, 32.35, 1097337.00
3299, 31.73, 32.35, 1094922.00
3300, 31.71, 32.39, 1098651.00
3301, 31.71, 32.47, 1107056.00
3301, 31.73, 32.45, 1122201.00
3302, 31.73, 32.47, 1102130.00
3303, 31.73, 32.35, 1118434.00
3304, 31.71, 32.35, 1125465.00
3305, 31.69, 32.31, 1071270.00
3306, 31.69, 32.31, 1067512.00
3306, 31.71, 32.33, 1071980.00
3307, 31.71, 32.35, 1069294.00
3308, 31.67, 32.31, 1052809.00
3309, 31.71, 32.45, 1238676.00
3310, 31.71, 32.39, 1071596.00
3311, 31.71, 32.27, 1072448.00
3311, 31.71, 32.25, 1072353.00
3312, 31.69, 32.41, 1072289.00
3313, 31.71, 32.39, 1072334.00
3314, 31.67, 32.39, 1072344.00
3315, 31.69, 32.27, 1072196.00
3316, 31.73, 32.33, 1072227.00
3316, 31.69, 32.39, 1072191.00
3317, 31.71, 32.27, 1072055.00
3318, 31.69, 32.19, 1072080.00
3319, 31.71, 32.19, 1071992.00
3320, 31.71, 32.33, 1072114.00
3321, 31.69, 32.31, 1072083.00
3322, 31.69, 32.31, 1072176.00
3322, 31.71, 32.33, 1072089.00
3323, 31.67, 32.21, 1072067.00
3324, 31.69, 32.13, 1079564.00
3325, 31.69, 32.09, 1072007.00
3326, 31.65, 32.21, 1072140.00
3327, 31.67, 32.17, 1072117.00
3327, 31.67, 32.31, 1072240.00
3328, 31.65, 32.17, 1072049.00
3329, 31.67, 32.33, 1072183.00
3330, 31.71, 32.45, 1072193.00
3331, 31.67, 32.35, 1072269.00
3332, 31.65, 33.17, 931044.00
3332, 31.67, 32.97, 912750.00
3333, 31.67, 32.99, 912498.00
3334, 31.65, 33.05, 912612.00
3335, 31.61, 32.89, 912720.00
3336, 31.65, 32.95, 912610.00
3337, 31.65, 32.85, 912668.00
3337, 31.63, 32.81, 912688.00
3338, 31.63, 32.99, 912612.00
3339, 31.63, 33.03, 912814.00
3340, 31.61, 33.03, 912722.00
3341, 31.61, 33.61, 912789.00
3342, 31.63, 32.25, 1072175.00
3342, 31.63, 32.09, 1071844.00
3343, 31.63, 32.11, 1071966.00
3344, 31.61, 32.05, 1072085.00
3345, 31.61, 31.97, 1072002.00
3346, 31.61, 32.03, 1072007.00
3347, 31.63, 32.09, 1072044.00
3347, 31.61, 31.97, 1072048.00
3348, 31.63, 31.97, 1072022.00
3349, 31.63, 32.03, 1072060.00
3350, 31.61, 32.03, 1072155.00
3351, 31.63, 32.03, 1072106.00
3352, 31.63, 32.09, 1072004.00
